model_type,model_name,device,config,total_params,trainable_params,conv_params,linear_params,bn_params,other_params,total_layers,num_hidden_layers,num_conv_layers,num_linear_layers,num_bn_layers,num_pool_layers,num_activation_layers,max_width,min_width,avg_width,max_channel_width,flops,flops_per_sample,params_per_flop,model_size_mb,memory_bytes,has_residual,has_depthwise,has_attention,has_pooling,has_batch_norm,has_layer_norm,has_dropout,model_family_encoded,hidden_size,num_filters,use_batchnorm,embed_dim,num_heads,patch_size,latent_dim,generator_params,discriminator_params,batch_size,input_height,input_width,input_channels,num_classes,device_type_encoded,cpu_cores,cpu_freq_ghz,ram_total_gb,gpu_cores,gpu_memory_gb,has_skip_connection,model_family,model_arch,kernel_size,stride,padding,max_channels,ffn_dim,num_attention_layers,sequence_length,has_cls_token,generator_layers,discriminator_layers,dataset_type,input_dtype,input_elements,os_type,accelerator_brand,accelerator_name,cpu_cores_physical,cpu_cores_logical,cpu_perf_cores,cpu_efficiency_cores,cpu_freq_base_ghz,cpu_freq_boost_ghz,cpu_cache_l2_mb,cpu_cache_l3_mb,memory_type,memory_bandwidth_gbs,is_unified_memory,shared_memory_gb,dedicated_vram_gb,gpu_count,gpu_core_count,gpu_tensor_core_count,gpu_compute_capability,gpu_clock_ghz,peak_bandwidth_gbs,tflops_fp32,tflops_fp16,fp16_support,bf16_support,interconnect_type,host_to_device_bandwidth_gbs,is_discrete_gpu,is_integrated_gpu,avg_train,std_train,avg_infer,std_infer,avg_accuracy,train_times,infer_times,n_repeats,n_used,std_ddof,peak_mem_mb,peak_mem_method,protocol,n_train_batches,n_test_batches,measured_at,host,tag,idle_wait_s,load_cpu_pct,load_gpu_util_pct,load_gpu_mem_used_mb,sw_python,sw_os,sw_machine,sw_torch,sw_cuda_runtime,sw_cudnn,sw_mps_available,sw_mkldnn_available,sw_onednn,sw_blas,sw_gpu_name,sw_gpu_driver,sw_torchvision
simple_ann,ANN_h256_l3,GPU(CUDA),"{'hidden_size': 256, 'num_layers': 3}",335114,335114,0,335114,0,0,4,4,0,4,0,0,3,256,256,256.0,256,668672,668672,0.5011635001914242,1.2784,1340456,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,256,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,0.96769,0.05031,0.00574,0.00042,89.32,"[0.92625, 0.93538, 0.90915, 0.94446, 0.9378, 0.939, 0.95782, 1.0438, 1.03742, 1.04588]","[0.00692, 0.00563, 0.00549, 0.00547, 0.00589, 0.00549, 0.00568, 0.00539, 0.00564, 0.00575]",10,10,0,231.7,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:02:14,ijunsu,remeasure_v2,0,1.1,4.0,1550.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h256_l4,GPU(CUDA),"{'hidden_size': 256, 'num_layers': 4}",400906,400906,0,400906,0,0,5,5,0,5,0,0,4,256,256,256.0,256,799744,799744,0.5012929137323944,1.5293,1603624,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,256,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,1.16965,0.05177,0.00669,0.00054,83.22,"[1.21321, 1.23203, 1.20079, 1.25132, 1.16868, 1.17712, 1.10136, 1.1319, 1.10208, 1.11803]","[0.00693, 0.00669, 0.00615, 0.00674, 0.00618, 0.00626, 0.00786, 0.00611, 0.00663, 0.00733]",10,10,0,232.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:02:28,ijunsu,remeasure_v2,0,1.6,2.0,1550.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h256_l5,GPU(CUDA),"{'hidden_size': 256, 'num_layers': 5}",466698,466698,0,466698,0,0,6,6,0,6,0,0,5,256,256,256.0,256,930816,930816,0.5013858807755776,1.7803,1866792,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,256,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,1.20702,0.07388,0.00666,0.00058,31.39,"[1.29853, 1.2921, 1.27701, 1.16574, 1.14936, 1.14197, 1.13613, 1.15092, 1.14077, 1.31768]","[0.00811, 0.00659, 0.00655, 0.00633, 0.00613, 0.00697, 0.00682, 0.00601, 0.00692, 0.00619]",10,10,0,232.8,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:02:41,ijunsu,remeasure_v2,0,1.9,0.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h256_l6,GPU(CUDA),"{'hidden_size': 256, 'num_layers': 6}",532490,532490,0,532490,0,0,7,7,0,7,0,0,6,256,256,256.0,256,1061888,1061888,0.5014558974204436,2.0313,2129960,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,256,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,1.42215,0.10288,0.00738,0.00078,11.35,"[1.53548, 1.51605, 1.44635, 1.42626, 1.42977, 1.35288, 1.29602, 1.27316, 1.33955, 1.60599]","[0.00941, 0.00709, 0.00778, 0.00752, 0.0076, 0.00683, 0.00671, 0.00688, 0.00654, 0.00743]",10,10,0,233.7,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:02:57,ijunsu,remeasure_v2,0,1.7,2.0,1550.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h256_l8,GPU(CUDA),"{'hidden_size': 256, 'num_layers': 8}",664074,664074,0,664074,0,0,9,9,0,9,0,0,8,256,256,256.0,256,1324032,1324032,0.5015543430974478,2.5332,2656296,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,256,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,1.81456,0.15902,0.00896,0.00085,11.35,"[2.08562, 1.86726, 1.99, 1.98617, 1.83905, 1.78384, 1.69839, 1.64497, 1.64574, 1.60459]","[0.01014, 0.00918, 0.01025, 0.00901, 0.0095, 0.00932, 0.00831, 0.00822, 0.00767, 0.00795]",10,10,0,235.3,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:03:17,ijunsu,remeasure_v2,0,7.1,4.0,1550.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h512_l1,GPU(CUDA),"{'hidden_size': 512, 'num_layers': 1}",407050,407050,0,407050,0,0,2,2,0,2,0,0,1,512,512,512.0,512,813056,813056,0.500642022197733,1.5528,1628200,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,512,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,0.59112,0.0406,0.00467,0.00016,91.47,"[0.54589, 0.51931, 0.52779, 0.60358, 0.60357, 0.62927, 0.61385, 0.62494, 0.62216, 0.62081]","[0.00501, 0.00486, 0.00442, 0.00455, 0.00451, 0.00476, 0.00471, 0.0046, 0.00466, 0.00464]",10,10,0,234.0,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:03:24,ijunsu,remeasure_v2,0,2.0,0.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h512_l2,GPU(CUDA),"{'hidden_size': 512, 'num_layers': 2}",669706,669706,0,669706,0,0,3,3,0,3,0,0,2,512,512,512.0,512,1337344,1337344,0.5007731742917305,2.5547,2678824,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,512,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,0.75215,0.06817,0.00545,0.00049,91.0,"[0.8329, 0.81846, 0.82218, 0.81807, 0.8031, 0.71779, 0.68538, 0.67416, 0.67392, 0.67553]","[0.0045, 0.00489, 0.00551, 0.00575, 0.00577, 0.00626, 0.00519, 0.00572, 0.0051, 0.00576]",10,10,0,237.0,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:03:33,ijunsu,remeasure_v2,0,2.7,2.0,1546.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h512_l3,GPU(CUDA),"{'hidden_size': 512, 'num_layers': 3}",932362,932362,0,932362,0,0,4,4,0,4,0,0,3,512,512,512.0,512,1861632,1861632,0.5008304541391639,3.5567,3729448,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,512,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,0.91147,0.07523,0.00798,0.0022,90.04,"[0.85687, 0.82414, 0.82758, 0.82459, 0.92607, 0.95371, 0.89655, 0.94767, 1.01549, 1.04208]","[0.00722, 0.01259, 0.00674, 0.00661, 0.00683, 0.00681, 0.00669, 0.0067, 0.00751, 0.01209]",10,10,0,239.4,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:03:44,ijunsu,remeasure_v2,0,1.9,7.0,1548.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h512_l4,GPU(CUDA),"{'hidden_size': 512, 'num_layers': 4}",1195018,1195018,0,1195018,0,0,5,5,0,5,0,0,4,512,512,512.0,512,2385920,2385920,0.5008625603540773,4.5586,4780072,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,512,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,1.08167,0.09601,0.00836,0.00094,85.92,"[1.23783, 1.24031, 1.17845, 1.1011, 1.04747, 1.00034, 1.00398, 1.01216, 0.99133, 1.0037]","[0.01063, 0.00927, 0.0084, 0.00876, 0.00775, 0.00782, 0.00809, 0.00792, 0.00714, 0.0078]",10,10,0,242.6,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:03:56,ijunsu,remeasure_v2,0,1.3,0.0,1550.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h512_l5,GPU(CUDA),"{'hidden_size': 512, 'num_layers': 5}",1457674,1457674,0,1457674,0,0,6,6,0,6,0,0,5,512,512,512.0,512,2910208,2910208,0.5008830983902182,5.5606,5830696,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,512,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,1.24334,0.06688,0.00906,0.00204,43.38,"[1.18809, 1.20181, 1.28055, 1.28477, 1.22938, 1.34375, 1.36182, 1.19674, 1.18983, 1.15671]","[0.00953, 0.0105, 0.00493, 0.00666, 0.01294, 0.00969, 0.00978, 0.00883, 0.00837, 0.00943]",10,10,0,245.7,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:04:11,ijunsu,remeasure_v2,0,1.5,0.0,1552.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h512_l6,GPU(CUDA),"{'hidden_size': 512, 'num_layers': 6}",1720330,1720330,0,1720330,0,0,7,7,0,7,0,0,6,512,512,512.0,512,3434496,3434496,0.5008973660181872,6.5625,6881320,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,512,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,1.39449,0.06407,0.0106,0.00197,11.35,"[1.34949, 1.33776, 1.32989, 1.45997, 1.44569, 1.45466, 1.44071, 1.44198, 1.41747, 1.26728]","[0.01075, 0.01007, 0.00993, 0.00764, 0.01564, 0.01207, 0.01039, 0.00986, 0.00986, 0.00983]",10,10,0,248.8,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:04:26,ijunsu,remeasure_v2,0,4.5,0.0,1556.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_ann,ANN_h512_l8,GPU(CUDA),"{'hidden_size': 512, 'num_layers': 8}",2245642,2245642,0,2245642,0,0,9,9,0,9,0,0,8,512,512,512.0,512,4483072,4483072,0.5009158898184103,8.5664,8982568,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,0,ann,0,0,0,512,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,1.7527,0.08656,0.0115,0.00093,11.35,"[1.70163, 1.75683, 1.70648, 1.78867, 1.98609, 1.79188, 1.70266, 1.69912, 1.72163, 1.67195]","[0.01197, 0.01123, 0.01085, 0.01372, 0.01242, 0.01135, 0.01125, 0.01118, 0.01039, 0.01068]",10,10,0,255.1,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:04:45,ijunsu,remeasure_v2,0,6.7,3.0,1557.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l1_bn0,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 1, 'use_batchnorm': False}",2522,2522,80,2442,0,0,3,3,1,2,0,1,2,8,8,8.0,128,117504,117504,0.021463099128540306,0.0096,10088,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie2,8,1,0,0.90174,0.0508,0.02897,0.02221,18.79,"[0.91069, 0.86871, 0.87172, 0.88487, 0.86664, 0.82814, 0.86856, 0.9912, 0.96992, 0.95696]","[0.006, 0.00626, 0.05274, 0.00732, 0.00732, 0.05486, 0.04898, 0.0493, 0.00719, 0.04972]",10,10,0,274.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:04:56,ijunsu,remeasure_v2,0,0.8,0.0,1561.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l1_bn1,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 1, 'use_batchnorm': True}",2538,2538,80,2442,16,0,4,3,1,2,1,1,2,8,8,8.0,128,130048,130048,0.019515871062992126,0.0097,10152,0,0,0,1,1,0,0,1,0,8,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,0.98756,0.10059,0.03821,0.03373,20.14,"[1.14732, 1.11088, 1.10179, 1.05781, 0.97563, 0.87651, 0.90592, 0.91229, 0.89853, 0.88891]","[0.08418, 0.07963, 0.00881, 0.01369, 0.01274, 0.07711, 0.00851, 0.00844, 0.0123, 0.07667]",10,10,0,274.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:05:08,ijunsu,remeasure_v2,0,4.7,0.0,1551.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l2_bn0,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 2, 'use_batchnorm': False}",4714,4714,1248,3466,0,0,4,4,2,2,0,2,3,16,8,12.0,128,1925888,1925888,0.0024477020470556957,0.018,18856,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.26525,0.09705,0.02796,0.00097,18.18,"[1.04078, 1.13178, 1.2202, 1.30502, 1.32352, 1.32479, 1.32458, 1.34194, 1.31434, 1.3255]","[0.02786, 0.02616, 0.02744, 0.02919, 0.02883, 0.02754, 0.02727, 0.02928, 0.02876, 0.02727]",10,10,0,322.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:05:23,ijunsu,remeasure_v2,0,4.5,0.0,1551.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l2_bn1,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 2, 'use_batchnorm': True}",4762,4762,1248,3466,48,0,6,4,2,2,2,2,3,16,8,12.0,128,1963520,1963520,0.0024252363102998695,0.0182,19048,0,0,0,1,1,0,0,1,0,8,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.3922,0.0902,0.03251,0.00112,26.79,"[1.44176, 1.29508, 1.28306, 1.30632, 1.31835, 1.36336, 1.44632, 1.39848, 1.52149, 1.54781]","[0.03439, 0.0341, 0.03107, 0.03185, 0.03235, 0.03183, 0.03178, 0.0312, 0.03347, 0.03301]",10,10,0,322.2,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:05:38,ijunsu,remeasure_v2,0,1.4,1.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l3_bn0,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 3, 'use_batchnorm': False}",11402,11402,5888,5514,0,0,5,5,3,2,0,2,4,32,8,18.666666666666668,128,3736320,3736320,0.0030516658102089757,0.0435,45608,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.33607,0.06966,0.03218,0.00083,14.1,"[1.36653, 1.26967, 1.25789, 1.25677, 1.2677, 1.28954, 1.40506, 1.41421, 1.40977, 1.42353]","[0.03437, 0.03173, 0.03167, 0.03179, 0.0317, 0.03198, 0.03238, 0.03296, 0.03154, 0.03173]",10,10,0,322.3,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:05:53,ijunsu,remeasure_v2,0,1.3,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l3_bn1,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 3, 'use_batchnorm': True}",11514,11514,5888,5514,112,0,8,5,3,2,3,2,4,32,8,18.666666666666668,128,3786496,3786496,0.0030408060644986816,0.0439,46056,0,0,0,1,1,0,0,1,0,8,1,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.82185,0.09319,0.04054,0.00082,26.59,"[1.76597, 1.67056, 1.67275, 1.86619, 1.87533, 1.87411, 1.93889, 1.94541, 1.8318, 1.77746]","[0.04106, 0.03931, 0.03941, 0.0396, 0.0413, 0.04155, 0.04143, 0.04087, 0.04007, 0.04077]",10,10,0,322.3,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:06:14,ijunsu,remeasure_v2,0,1.4,0.0,1553.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
simple_cnn,CNN_f8_l4_bn0,GPU(CUDA),"{'num_filters': 8, 'num_conv_layers': 4, 'use_batchnorm': False}",20650,20650,15136,5514,0,0,6,6,4,2,0,3,5,32,8,22.0,128,7348992,7348992,0.002809909168495489,0.0788,82600,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,64,28,28,1,10,1,16,4.2,31.1,4352,8.0,0,1,cnn,3,1,1,128,0,0,0,0,0,0,mnist,float32,784,windows,nvidia,NVIDIA GeForce RTX 4060 Ti,8,16,0,0,4.2,4.2,0.0,0.0,ddr5,0.0,0,0.0,8.0,1,4352,136,8.9,3.1,0.0,26.98,53.96,1,1,pcie4,16,1,0,1.6498,0.13942,0.04196,0.00054,11.36,"[1.77731, 1.53975, 1.5045, 1.51593, 1.50838, 1.49234, 1.74518, 1.78171, 1.82421, 1.80873]","[0.0427, 0.04153, 0.04147, 0.04157, 0.04152, 0.04177, 0.04165, 0.04314, 0.04202, 0.04228]",10,10,0,322.3,cuda_max_memory_allocated,v2-uniform-warmup,938,10,2026-09-15T16:06:32,ijunsu,remeasure_v2,0,1.1,0.0,1559.0,3.11.9,Windows-10-10.0.26200-SP0,AMD64,2.7.1+cu118,11.8,90100,0,1,3.7.1,mkl,NVIDIA GeForce RTX 4060 Ti,610.62,0.22.1+cu118
