total_params,log_total_params,trainable_params,model_size_mb,log_model_size_mb,total_layers,num_hidden_layers,num_linear_layers,num_conv_layers,max_width,log_max_width,min_width,avg_width,base_channels,model_family_encoded,has_pooling,has_batch_norm,cnn_num_fc_layers,cnn_kernel_size,flops,has_residual,has_depthwise,has_attention,has_cls_token,num_blocks,num_mult_adds,activation_memory_mb,first_layer_width,last_layer_width,is_sequential,has_skip_connection,max_channels,min_channels,ann_max_hidden,ann_min_hidden,ann_avg_hidden,cnn_num_filters,cnn_max_channels,cnn_has_residual,cnn_has_depthwise,embed_dim,num_heads,patch_size,ffn_dim,vit_has_cls_token,latent_dim,generator_params,discriminator_params,ann_num_layers,cnn_stem_channels,vit_num_encoder_layers,input_height,input_width,input_channels,num_classes,batch_size,dataset_encoded,input_pixels,seq_length,device_type,os_type,accelerator_brand,accelerator_name,cpu_cores_physical,cpu_cores_logical,cpu_perf_cores,cpu_efficiency_cores,cpu_freq_base_ghz,cpu_freq_boost_ghz,cpu_cache_l2_mb,cpu_cache_l3_mb,ram_total_gb,memory_type,memory_bandwidth_gbs,is_unified_memory,shared_memory_gb,dedicated_vram_gb,gpu_count,gpu_memory_gb,gpu_core_count,peak_bandwidth_gbs,tflops_fp32,tflops_fp16,fp16_support,bf16_support,interconnect_type,host_to_device_bandwidth_gbs,is_discrete_gpu,is_integrated_gpu,device_encoded,cpu_freq_ghz,memory_channels,inference_time_mean_ms,training_time_mean_sec,device,dataset_name
2122378,14.568048187297613,2122378,8.096229553222656,2.207859992851722,2,0,0,2,32,3.4965075614664802,32.0,32.0,32,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,32,32,1,0.0,32,32,0,0,0.0,32,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,10.67814826965332,29.95431399345398,cpu,CIFAR-10
2122378,14.568048187297613,2122378,8.096229553222656,2.207859992851722,2,0,0,2,32,3.4965075614664802,32.0,32.0,32,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,32,32,1,0.0,32,32,0,0,0.0,32,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,2.4849891662597656,13.70283269882202,mps,CIFAR-10
4275978,15.268523639983114,4275978,16.311561584472656,2.8513745779714452,2,0,0,2,64,4.174387269895637,64.0,64.0,64,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,64,64,1,0.0,64,64,0,0,0.0,64,64,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,32.91428089141846,68.24345088005066,cpu,CIFAR-10
4275978,15.268523639983114,4275978,16.311561584472656,2.8513745779714452,2,0,0,2,64,4.174387269895637,64.0,64.0,64,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,64,64,1,0.0,64,64,0,0,0.0,64,64,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,5.414605140686035,33.096678018569946,mps,CIFAR-10
553738,13.22444873558436,553738,2.1123428344726562,1.135375765567369,3,0,0,3,16,2.833213344056216,16.0,16.0,16,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,16,16,1,0.0,16,16,0,0,0.0,16,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,7.67977237701416,22.65881609916687,cpu,CIFAR-10
553738,13.22444873558436,553738,2.1123428344726562,1.135375765567369,3,0,0,3,16,2.833213344056216,16.0,16.0,16,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,16,16,1,0.0,16,16,0,0,0.0,16,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,2.354264259338379,11.001394987106323,mps,CIFAR-10
1147914,13.953457811308573,1147914,4.378944396972656,1.6824921461810978,3,0,0,3,32,3.4965075614664802,32.0,32.0,32,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,32,32,1,0.0,32,32,0,0,0.0,32,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,16.965508460998535,38.64148020744324,cpu,CIFAR-10
1147914,13.953457811308573,1147914,4.378944396972656,1.6824921461810978,3,0,0,3,32,3.4965075614664802,32.0,32.0,32,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,32,32,1,0.0,32,32,0,0,0.0,32,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,3.4720420837402344,15.71247100830078,mps,CIFAR-10
2474506,14.72155174222439,2474506,9.439491271972656,2.345595852528958,3,0,0,3,64,4.174387269895637,64.0,64.0,64,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,64,64,1,0.0,64,64,0,0,0.0,64,64,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,44.15810108184815,83.38593101501465,cpu,CIFAR-10
2474506,14.72155174222439,2474506,9.439491271972656,2.345595852528958,3,0,0,3,64,4.174387269895637,64.0,64.0,64,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,64,64,1,0.0,64,64,0,0,0.0,64,64,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,9.552526473999023,39.11587572097778,mps,CIFAR-10
365706,12.809587745326988,365706,1.3950576782226562,0.8734073133380944,4,0,0,4,16,2.833213344056216,16.0,16.0,16,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,16,16,1,0.0,16,16,0,0,0.0,16,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,9.120607376098633,33.28469514846802,cpu,CIFAR-10
365706,12.809587745326988,365706,1.3950576782226562,0.8734073133380944,4,0,0,4,16,2.833213344056216,16.0,16.0,16,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,16,16,1,0.0,16,16,0,0,0.0,16,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,3.0997753143310547,19.178067207336422,mps,CIFAR-10
919306,13.731375404312141,919306,3.5068740844726562,1.5056038055486984,4,0,0,4,32,3.4965075614664802,32.0,32.0,32,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,32,32,1,0.0,32,32,0,0,0.0,32,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,23.91164302825928,47.35413026809693,cpu,CIFAR-10
919306,13.731375404312141,919306,3.5068740844726562,1.5056038055486984,4,0,0,4,32,3.4965075614664802,32.0,32.0,32,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,32,32,1,0.0,32,32,0,0,0.0,32,32,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,4.287242889404297,18.63779091835022,mps,CIFAR-10
2607114,14.77375480394887,2607114,9.945350646972656,2.392914767645078,4,0,0,4,64,4.174387269895637,64.0,64.0,64,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,64,64,1,0.0,64,64,0,0,0.0,64,64,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,95.77319622039796,149.0283761024475,cpu,CIFAR-10
2607114,14.77375480394887,2607114,9.945350646972656,2.392914767645078,4,0,0,4,64,4.174387269895637,64.0,64.0,64,1,1.0,0.0,1.0,3.0,0,0.0,0.0,0,0,0,0,0,64,64,1,0.0,64,64,0,0,0.0,64,64,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,9.87417697906494,42.49907875061035,mps,CIFAR-10
11173962,16.22909689773747,11173962,42.625282287597656,3.7756368512775333,17,0,0,17,64,4.174387269895637,64.0,64.0,64,2,1.0,1.0,1.0,3.0,0,1.0,0.0,0,0,0,0,0,64,64,1,1.0,64,64,0,0,0.0,64,64,1.0,0.0,0,0,0,0,0,0,0,0,0,64.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,799.1309881210327,1182.9114470481873,cpu,CIFAR-10
11173962,16.22909689773747,11173962,42.625282287597656,3.7756368512775333,17,0,0,17,64,4.174387269895637,64.0,64.0,64,2,1.0,1.0,1.0,3.0,0,1.0,0.0,0,0,0,0,0,64,64,1,1.0,64,64,0,0,0.0,64,64,1.0,0.0,0,0,0,0,0,0,0,0,0,64.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,80.09843826293945,263.57340383529663,mps,CIFAR-10
2236682,14.620504522786623,2236682,8.532264709472656,2.2546823294628022,52,0,0,52,32,3.4965075614664802,32.0,32.0,32,3,1.0,1.0,1.0,3.0,0,1.0,1.0,0,0,0,0,0,32,32,1,1.0,32,32,0,0,0.0,32,32,1.0,1.0,0,0,0,0,0,0,0,0,0,32.0,0,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,507.9123735427856,6332.892668962479,cpu,CIFAR-10
2236682,14.620504522786623,2236682,8.532264709472656,2.2546823294628022,52,0,0,52,32,3.4965075614664802,32.0,32.0,32,3,1.0,1.0,1.0,3.0,0,1.0,1.0,0,0,0,0,0,32,32,1,1.0,32,32,0,0,0.0,32,32,1.0,1.0,0,0,0,0,0,0,0,0,0,32.0,0,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,16.147565841674805,57.42293095588684,mps,CIFAR-10
108106,11.59087675638741,108106,0.41239166259765625,0.34528448205102963,2,2,0,0,64,4.174387269895637,64.0,64.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,64,64,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,64,4,4,256,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,28.140687942504883,59.05122303962708,cpu,CIFAR-10
108106,11.59087675638741,108106,0.41239166259765625,0.34528448205102963,2,2,0,0,64,4.174387269895637,64.0,64.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,64,64,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,64,4,4,256,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,8.208060264587402,40.39391803741455,mps,CIFAR-10
208074,12.245653870614296,208074,0.7937393188476562,0.584302445858675,4,4,0,0,64,4.174387269895637,64.0,64.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,64,64,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,64,4,4,256,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,35.692381858825684,73.34095215797424,cpu,CIFAR-10
208074,12.245653870614296,208074,0.7937393188476562,0.584302445858675,4,4,0,0,64,4.174387269895637,64.0,64.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,64,64,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,64,4,4,256,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,12.488317489624023,52.43002867698669,mps,CIFAR-10
114250,11.646153061453376,114250,0.43582916259765625,0.36174249599845343,2,2,0,0,64,4.174387269895637,64.0,64.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,64,64,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,64,4,8,256,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,8.407902717590332,17.686596155166626,cpu,CIFAR-10
114250,11.646153061453376,114250,0.43582916259765625,0.36174249599845343,2,2,0,0,64,4.174387269895637,64.0,64.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,64,64,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,64,4,8,256,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,3.62539291381836,16.62167000770569,mps,CIFAR-10
412810,12.93074514008128,412810,1.5747451782226562,0.9457505693053126,2,2,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,4,512,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,20.151996612548828,38.080448150634766,cpu,CIFAR-10
412810,12.93074514008128,412810,1.5747451782226562,0.9457505693053126,2,2,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,4,512,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,8.581304550170898,25.416807889938354,mps,CIFAR-10
809354,13.603992913140022,809354,3.0874404907226562,1.4079189772727807,4,4,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,4,512,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,33.805012702941895,67.2814199924469,cpu,CIFAR-10
809354,13.603992913140022,809354,3.0874404907226562,1.4079189772727807,4,4,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,4,512,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,17.33100414276123,42.829124212265015,mps,CIFAR-10
1205898,14.002735904835182,1205898,4.600135803222656,1.7227908480225373,6,6,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,6,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,4,512,1,0,0,0,0,0.0,6,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,62.04080581665039,147.50328588485718,cpu,CIFAR-10
1205898,14.002735904835182,1205898,4.600135803222656,1.7227908480225373,6,6,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,6,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,4,4,512,1,0,0,0,0,0.0,6,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,34.85667705535889,147.11375188827515,mps,CIFAR-10
412810,12.93074514008128,412810,1.5747451782226562,0.9457505693053126,2,2,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,8,4,512,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,37.68768310546875,205.1624538898468,cpu,CIFAR-10
412810,12.93074514008128,412810,1.5747451782226562,0.9457505693053126,2,2,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,8,4,512,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,18.40128898620605,55.52558612823486,mps,CIFAR-10
809354,13.603992913140022,809354,3.0874404907226562,1.4079189772727807,4,4,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,8,4,512,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,65.78962802886963,153.59211587905884,cpu,CIFAR-10
809354,13.603992913140022,809354,3.0874404907226562,1.4079189772727807,4,4,0,0,128,4.859812404361672,128.0,128.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,128,128,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,128,8,4,512,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,31.03024959564209,88.04706883430481,mps,CIFAR-10
1612042,14.293012876630906,1612042,6.149452209472656,1.9670357397111409,2,2,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,4,1024,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,62.23621368408203,265.1441249847412,cpu,CIFAR-10
1612042,14.293012876630906,1612042,6.149452209472656,1.9670357397111409,2,2,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,2,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,4,1024,1,0,0,0,0,0.0,2,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,34.551024436950684,173.85009217262268,mps,CIFAR-10
3191562,14.97602132341762,3191562,12.174842834472656,2.57830916528399,4,4,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,4,1024,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,0.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.3,0.0,122.21415042877196,267.76508593559265,cpu,CIFAR-10
3191562,14.97602132341762,3191562,12.174842834472656,2.57830916528399,4,4,0,0,256,5.54907608489522,256.0,256.0,0,4,0.0,0.0,1.0,0.0,0,0.0,0.0,1,1,4,0,0,256,256,1,0.0,0,0,0,0,0.0,0,0,0.0,0.0,256,8,4,1024,1,0,0,0,0,0.0,4,32,32,3,10,64,1,3072,0,1.0,1.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,2.3,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.3,0.0,53.82964611053467,130.43855381011963,mps,CIFAR-10
